Symbol,Price,Price Time,Status,High Date,High,Low Date,Low,Entry Date,Entry,SL,Target,Distance %,Trades,Wins,Losses,Timeouts,Resolved Trades,Win Rate %,Avg Return %,Expectancy %,Avg Holding Days,Avg Win Days,Median Win Days,Avg Loss Days,Fast <=5d %,Fast <=10d %,Fast <=20d %,Return / Day,Quality Score,Grade,Live Grade,Speed Group
MAZDOCK.NS,2544.699951171875,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-22,3061.39990234375,2026-03-30,2057.39990234375,,2846.5439023437502,2559.39990234375,3322.43990234375,10.603874787363964,9,3,6,0,9,33.33333333333333,-0.3994779505865546,-0.3994779505865546,11.11111111111111,3.0,1.0,14.666666666666666,66.66666666666666,100.0,100.0,-0.0359530155527899,57.21,B,C,FAST
MUKANDLTD.NS,135.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-05-18,154.25,2026-07-08,129.00999450683594,,148.84863882446288,141.62999725341797,160.81240142822264,9.30383974877632,11,4,7,0,11,36.36363636363637,-1.842589401469913,-1.842589401469913,9.818181818181818,1.25,1.0,14.285714285714286,100.0,100.0,100.0,-0.1876711427423059,57.17,B,C,FAST
DBREALTY.NS,107.70999908447266,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-22,183.8999938964844,2026-03-30,83.5,,162.41439520263674,133.6999969482422,210.00399230957032,33.68198739398192,10,3,6,1,9,33.33333333333333,-1.0981057708620916,-1.0981057708620916,9.8,5.666666666666667,5.0,2.6666666666666665,66.66666666666666,100.0,100.0,-0.112051609271642,57.12,B,C,FAST
GOACARBON.NS,353.70001220703125,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-07-13,422.0,2026-08-18,351.0,,406.806,386.5,440.46,13.05437672821166,11,3,7,1,10,30.0,-0.2628586081999499,-0.2628586081999499,14.090909090909092,1.0,1.0,12.428571428571429,100.0,100.0,100.0,-0.0186544818722545,57.09,B,C,FAST
ONEPOINT.NS,55.25,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-05-29,65.8499984741211,2026-07-22,51.77999877929688,,62.83901853942871,58.81499862670898,69.50819839477539,12.076920861943336,19,6,13,0,19,31.57894736842105,-1.335655419335146,-1.335655419335146,6.2631578947368425,3.8333333333333335,3.0,6.923076923076923,66.66666666666666,100.0,100.0,-0.2132559072888048,57.04,B,C,FAST
POWERINDIA.NS,33855.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-01,38785.0,2026-07-03,30400.0,,36990.61,34592.5,40965.1,8.4767728891197,24,8,16,0,24,33.33333333333333,-0.8446914996268533,-0.8446914996268533,5.25,4.75,3.0,4.875,75.0,75.0,100.0,-0.1608936189765434,57.01,B,C,FAST
TRIVENI.NS,304.29998779296875,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-14,490.1000061035156,2026-07-31,220.0500030517578,,432.30930545043947,355.0750045776367,560.3130068969726,29.61058576430432,16,4,10,2,14,28.57142857142857,-0.6387715526161192,-0.6387715526161192,12.25,4.5,4.0,5.2,50.0,100.0,100.0,-0.0521446165400913,56.93,B,C,FAST
UNIINFO.NS,11.640000343322754,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-26,21.780000686645508,2026-03-27,9.359999656677246,,19.1221204662323,15.570000171661375,25.00920095443725,39.12808799694679,9,4,5,0,9,44.44444444444444,-1.879313212890728,-1.879313212890728,3.6666666666666665,4.5,2.0,2.6,75.0,75.0,100.0,-0.5125399671520167,56.84,B,C,FAST
STAR.NS,979.4000244140624,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-05-12,1231.0,2026-08-19,931.2999877929688,,1166.8641973876954,1081.1499938964844,1308.9220031738282,16.065637577476135,6,1,4,1,5,20.0,2.6315264044251223,2.6315264044251223,11.833333333333334,2.0,2.0,1.5,100.0,100.0,100.0,0.2223825130500103,56.61,B,C,FAST
PKTEA.NS,736.0499877929688,2026-08-24T12:35:00+05:30,WAITING FOR 0.786,2026-05-26,918.0,2026-07-24,605.0,,851.018,761.5,999.38,13.509468919227476,20,7,13,0,20,35.0,-1.355473671141587,-1.355473671141587,11.25,13.571428571428571,3.0,9.384615384615383,57.14285714285714,71.42857142857143,71.42857142857143,-0.1204865485459188,56.52,B,C,FAST
PAVNAIND.NS,18.479999542236328,2026-08-24T12:10:00+05:30,WAITING FOR 0.786,2025-10-13,42.29999923706055,2026-03-30,14.109999656677246,,36.26733932685852,28.204999446868896,49.629399127960205,49.04506400183984,12,3,8,1,11,27.27272727272727,-0.1734070487125114,-0.1734070487125114,6.5,3.333333333333333,2.0,0.125,66.66666666666666,100.0,100.0,-0.0266780074942325,56.14,B,C,FAST
STYLAMIND.NS,3591.10009765625,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-22,4150.0,2026-08-06,3455.39990234375,,4001.3555791015615,3802.699951171875,4330.596025390625,10.252912377695452,14,5,7,2,12,41.66666666666667,-0.6979761411054168,-0.6979761411054168,15.214285714285714,7.4,7.0,7.571428571428571,20.0,80.0,100.0,-0.0458763660820461,56.08,B,C,FAST
NITIRAJ.NS,193.0,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-07-23,227.88999938964844,2026-08-19,185.6100006103516,,218.8420796508789,206.75,238.88279907226564,11.808551487038072,14,5,9,0,14,35.714285714285715,-1.1601035341103072,-1.1601035341103072,2.7142857142857144,4.8,3.0,0.5555555555555556,60.0,80.0,100.0,-0.4274065651985342,55.97,B,C,FAST
FORTIS.NS,912.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-17,1104.300048828125,2026-04-02,766.7999877929688,,1032.0750357666016,935.5500183105468,1192.0500646972655,11.634331962831808,14,5,9,0,14,35.714285714285715,-1.1998455745818024,-1.1998455745818024,9.571428571428571,6.8,2.0,10.555555555555555,80.0,80.0,80.0,-0.125357000329442,55.91,B,C,FAST
HIRECT.NS,1249.699951171875,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-16,1399.0,2026-08-11,1162.300048828125,,1348.3462104492187,1280.6500244140625,1460.5419873046876,7.316092744791297,16,5,11,0,16,31.25,-0.723817814260425,-0.723817814260425,6.6875,7.8,5.0,5.727272727272728,80.0,80.0,80.0,-0.1082344395155775,55.87,B,C,FAST
SPLPETRO.NS,691.25,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2025-09-29,979.0,2026-01-21,462.2999877929688,,868.4261973876953,720.6499938964844,1113.3420031738283,20.40198671120901,6,2,3,1,5,40.0,-1.0669571542319725,-1.0669571542319725,16.666666666666668,6.5,6.5,8.666666666666666,0.0,100.0,100.0,-0.0640174292539183,55.83,B,C,FAST
HLVLTD.NS,6.590000152587891,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-21,12.600000381469728,2026-03-30,5.599999904632568,,11.102000279426576,9.100000143051147,14.420000505447389,40.64132600680976,9,3,5,1,8,37.5,-2.3916285084682265,-2.3916285084682265,8.333333333333334,0.3333333333333333,0.0,1.6,100.0,100.0,100.0,-0.2869954210161871,55.76,B,C,FAST
SDBL.NS,73.6500015258789,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-24,141.89999389648438,2026-03-30,61.79999923706055,,124.75859503936768,101.84999656677246,162.72599250793456,40.9659899563324,14,5,9,0,14,35.714285714285715,-1.311800986541032,-1.311800986541032,5.928571428571429,7.0,3.0,4.777777777777778,80.0,80.0,80.0,-0.2212676362840294,55.74,B,C,FAST
RALLIS.NS,212.1000061035156,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-21,385.7000122070313,2026-08-12,207.52999877929688,,347.5716293334961,296.61500549316406,432.0242156982422,38.976605625079664,8,2,5,1,7,28.57142857142857,-0.1393543941673074,-0.1393543941673074,10.5,2.0,2.0,3.4,100.0,100.0,100.0,-0.013271847063553,55.71,B,C,FAST
XCHANGING.NS,61.29999923706055,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-30,103.0,2026-03-30,47.5,,91.123,75.25,117.43,32.72829117011013,7,3,4,0,7,42.85714285714285,-3.90598303530412,-3.90598303530412,1.8571428571428568,0.0,0.0,2.0,100.0,100.0,100.0,-2.1032216343945263,55.54,B,C,FAST
GLFL.NS,5.699999809265137,2026-08-24T11:50:00+05:30,WAITING FOR 0.786,2025-11-03,9.34000015258789,2026-04-06,3.660000085830689,,8.124480138301848,6.5000001192092896,10.816800169944765,29.84166725458287,8,3,5,0,8,37.5,-0.4058993056821194,-0.4058993056821194,13.375,21.0,4.0,8.2,66.66666666666666,66.66666666666666,66.66666666666666,-0.0303476116397846,55.53,B,C,FAST
LTTS.NS,3610.39990234375,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-12-04,4726.0,2026-03-13,3010.0,,4358.776,3868.0,5172.16,17.16940943182788,8,2,5,1,7,28.57142857142857,-0.2729279125675703,-0.2729279125675703,19.25,2.0,2.0,17.8,100.0,100.0,100.0,-0.0141780733801335,55.5,B,C,FAST
AHLUCONT.NS,665.2000122070312,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-11-18,1077.949951171875,2026-03-30,645.1500244140625,,985.3307668457032,861.5499877929688,1190.477932128906,32.48967406787598,12,4,8,0,12,33.33333333333333,-0.5694297129290108,-0.5694297129290108,9.25,3.25,0.5,11.625,75.0,75.0,100.0,-0.0615599689652984,55.44,B,C,FAST
DHUNINV.NS,974.75,2026-08-24T12:00:00+05:30,WAITING FOR 0.786,2025-10-17,1573.0999755859375,2026-03-30,667.0999755859375,,1379.2159755859377,1120.0999755859375,1808.6599755859368,29.325789633063582,11,4,7,0,11,36.36363636363637,-1.3992831740532046,-1.3992831740532046,4.454545454545454,10.0,0.5,0.0,75.0,75.0,75.0,-0.3141247941752092,55.36,B,C,FAST
MODIRUBBER.NS,135.0,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-12-26,167.5,2026-03-30,105.01000213623048,,154.12714045715333,136.25500106811523,183.74739944458008,12.409975556816738,6,2,4,0,6,33.33333333333333,-1.7648932464582252,-1.7648932464582252,8.5,1.5,1.5,11.5,100.0,100.0,100.0,-0.2076344995833206,55.08,B,C,FAST
NHPC.NS,76.26000213623047,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-04-29,86.83000183105469,2026-06-11,71.62000274658203,,83.57506202697753,79.22500228881836,90.78460159301758,8.752682574600792,9,3,5,1,8,37.5,-0.8310195974140563,-0.8310195974140563,13.0,8.333333333333334,4.0,5.6,66.66666666666666,66.66666666666666,100.0,-0.0639245844164658,54.87,C,C,FAST
SYMPHONY.NS,598.5499877929688,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-02-03,970.4500122070312,2026-08-19,599.9500122070312,,891.1630122070312,785.2000122070312,1066.7800122070312,32.83496065320133,6,2,4,0,6,33.33333333333333,-1.8983245604686525,-1.8983245604686525,12.833333333333334,5.0,5.0,16.5,50.0,100.0,100.0,-0.1479213943222326,54.87,C,C,FAST
ARIHANTCAP.NS,76.5,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-24,120.0,2026-03-30,56.970001220703125,,106.51158026123048,88.48500061035156,136.3877996826172,28.17682376660268,14,4,8,2,12,33.33333333333333,-0.9709645320010386,-0.9709645320010386,14.071428571428571,13.5,3.0,2.25,75.0,75.0,75.0,-0.0690025555736778,54.82,C,C,FAST
BBL.NS,2412.10009765625,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-06-23,3006.0,2026-08-10,2249.89990234375,,2844.1945791015623,2627.949951171875,3202.586025390625,15.192156142207557,15,4,10,1,14,28.57142857142857,-0.4399475472263947,-0.4399475472263947,6.8,5.0,2.0,1.5,75.0,75.0,100.0,-0.0646981687097639,54.74,C,C,FAST
KSL.NS,887.5499877929688,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-13,982.5499877929688,2026-08-19,816.0,,946.9082904052734,899.2749938964844,1025.852984619141,6.268643248112182,8,3,5,0,8,37.5,-0.9630810917610688,-0.9630810917610688,11.875,14.333333333333334,4.0,10.0,66.66666666666666,66.66666666666666,66.66666666666666,-0.0811015656219847,54.66,C,C,FAST
AGI.NS,753.6500244140625,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-25,939.0,2026-03-23,465.0,,837.5640000000001,702.0,1062.24,10.018813557643066,14,4,9,1,13,30.76923076923077,-0.4631695741535935,-0.4631695741535935,9.285714285714286,3.75,1.5,5.222222222222222,75.0,75.0,100.0,-0.0498798002934639,54.58,C,C,FAST
KHANDSE.NS,17.5,2026-08-24T12:10:00+05:30,WAITING FOR 0.786,2025-09-22,26.8799991607666,2026-03-30,12.199999809265137,,23.73847929954529,19.53999948501587,30.69679899215698,26.28002923365351,9,3,6,0,9,33.33333333333333,-0.1881051767323289,-0.1881051767323289,6.444444444444445,5.0,7.0,6.5,33.33333333333333,100.0,100.0,-0.0291887343205337,54.54,C,C,FAST
KICL.NS,5345.0,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-10-28,6554.89990234375,2026-03-30,4011.0,,6010.505323242188,5282.949951171875,7216.313876953125,11.072368918279253,11,3,8,0,11,27.27272727272727,-1.2030501357617005,-1.2030501357617005,8.727272727272727,5.0,5.0,9.5,66.66666666666666,100.0,100.0,-0.1378494947226948,54.53,C,C,FAST
WEL.NS,136.63999938964844,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-12-01,183.52999877929688,2026-04-06,75.01000213623047,,160.30671949768066,129.27000045776367,211.74519790649416,14.763398678602888,17,5,12,0,17,29.411764705882355,-1.149943677580966,-1.149943677580966,7.764705882352941,7.4,2.0,7.416666666666667,60.0,80.0,80.0,-0.148098806961185,54.47,C,C,FAST
ASHIANA.NS,364.5499877929688,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2026-07-21,435.8999938964844,2026-08-14,356.0,,418.8013952026368,395.9499969482422,456.6739923095703,12.95397007534288,8,2,5,1,7,28.57142857142857,-0.9307675434956124,-0.9307675434956124,12.0,4.0,4.0,4.8,100.0,100.0,100.0,-0.0775639619579677,54.47,C,C,FAST
PFOCUS.NS,304.54998779296875,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-04-17,367.0,2026-06-24,202.5399932861328,,331.80555856323247,284.7699966430664,409.75960174560544,8.214320124196954,14,4,8,2,12,33.33333333333333,-1.2044944445028063,-1.2044944445028063,12.428571428571429,8.5,3.0,1.625,75.0,75.0,75.0,-0.0969133461094211,54.45,C,C,FAST
MEGASTAR.NS,305.6499938964844,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2026-07-13,392.0,2026-08-14,299.75,,372.2585,345.875,415.985,17.89307862775884,18,6,12,0,18,33.33333333333333,-1.3134938996515169,-1.3134938996515169,6.166666666666667,9.166666666666666,4.0,4.166666666666667,66.66666666666666,66.66666666666666,83.33333333333334,-0.2129990107543,54.45,C,C,FAST
ELECTCAST.NS,73.55999755859375,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-21,108.70999908447266,2026-03-09,60.150001525878906,,98.3181596069336,84.43000030517578,121.33559844970704,25.181677675132008,9,2,6,1,8,25.0,-0.032510396457255,-0.032510396457255,13.77777777777778,4.0,4.0,8.5,50.0,100.0,100.0,-0.0023596255493168,54.45,C,C,FAST
ANTELOPUS.NS,801.9500122070312,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2026-07-28,919.2999877929688,2026-08-14,776.4500122070312,,888.7300930175782,847.875,956.4409814453124,9.764503474378298,20,5,14,1,19,26.31578947368421,-1.036216713172743,-1.036216713172743,6.7,6.2,1.0,2.2142857142857144,80.0,80.0,80.0,-0.1546592109213049,54.41,C,C,FAST
COHANCE.NS,451.25,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-08,1038.9000244140625,2026-03-09,266.70001220703125,,873.6492218017578,652.8000183105469,1239.6720275878906,48.34883512293743,16,4,11,1,15,26.666666666666668,-1.7948041017422969,-1.7948041017422969,6.125,2.75,2.5,2.0,100.0,100.0,100.0,-0.2930292411007831,54.36,C,C,FAST
TIINDIA.NS,2867.199951171875,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-24,3335.199951171875,2026-07-30,2665.60009765625,,3191.9055825195314,3000.4000244140625,3509.2959130859376,10.172783090010764,16,5,11,0,16,31.25,-0.5122086648838471,-0.5122086648838471,6.25,8.2,4.0,4.727272727272728,60.0,60.0,80.0,-0.0819533863814155,54.2,C,C,FAST
MOHITIND.NS,23.8700008392334,2026-08-24T12:20:00+05:30,WAITING FOR 0.786,2025-09-11,39.88999938964844,2026-03-30,18.600000381469727,,35.333939601898194,29.24499988555908,45.4253991317749,32.444553004355434,8,3,5,0,8,37.5,-1.613241718285447,-1.613241718285447,8.5,5.333333333333333,7.0,9.8,33.33333333333333,100.0,100.0,-0.1897931433276996,53.98,C,C,FAST
DNAMEDIA.NS,2.630000114440918,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-01-19,4.590000152587891,2026-08-17,2.2799999713897705,,4.095660113811493,3.4350000619888306,5.190600199699402,35.7856843254165,12,4,8,0,12,33.33333333333333,-1.267813996931288,-1.267813996931288,10.0,4.75,5.5,12.5,50.0,100.0,100.0,-0.1267813996931288,53.85,C,C,FAST
SMLMAH.NS,5269.5,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-31,5987.89990234375,2026-08-17,5121.5,,5802.490323242188,5554.699951171875,6213.1638769531255,9.185544370617334,16,4,12,0,16,25.0,-0.1565223284658352,-0.1565223284658352,7.9375,15.25,5.0,5.0,50.0,75.0,75.0,-0.0197193484681367,53.76,C,C,FAST
INFOBEAN.NS,156.4499969482422,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-01-07,257.5,2026-03-13,120.33000183105467,,228.1456203918457,188.9150009155273,293.1641995239258,31.42537793207011,6,1,4,1,5,20.0,0.7712130831093796,0.7712130831093796,11.666666666666666,4.0,4.0,1.0,100.0,100.0,100.0,0.0661039785522325,53.71,C,C,FAST
SAKUMA.NS,1.4900000095367432,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-29,3.0999999046325684,2026-03-30,1.100000023841858,,2.671999930143357,2.099999964237213,3.619999873638153,44.23652513131607,15,4,11,0,15,26.666666666666668,-2.267139570666236,-2.267139570666236,7.866666666666666,4.0,4.0,8.545454545454545,75.0,100.0,100.0,-0.2881957081355384,53.62,C,C,FAST
DHANUKA.NS,994.5999755859376,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-29,1620.4000244140625,2026-03-30,889.5999755859375,,1464.0088139648435,1255.0,1810.408037109375,32.06325220868365,8,2,5,1,7,28.57142857142857,-1.4906145548621934,-1.4906145548621934,9.875,5.0,5.0,1.0,50.0,100.0,100.0,-0.1509483093531335,53.6,C,C,FAST
PETRONET.NS,294.45001220703125,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-02-27,326.3999938964844,2026-03-23,235.3500061035156,,306.9152965087891,280.875,350.07299072265624,4.061473782360296,6,2,3,1,5,40.0,0.6956997839340407,0.6956997839340407,12.5,5.5,5.5,0.0,50.0,50.0,100.0,0.0556559827147232,53.59,C,C,FAST
BAJAJHLDNG.NS,11265.0,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-11-06,13250.0,2026-04-02,8588.0,,12252.332,10919.0,14462.12,8.05831902041179,16,5,11,0,16,31.25,-0.3419451220752932,-0.3419451220752932,6.1875,6.4,6.0,5.363636363636363,40.0,80.0,100.0,-0.0552638581131787,53.47,C,C,FAST
MRF.NS,134360.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-10-24,163600.0,2026-05-29,122000.0,,154697.6,142800.0,174416.0,13.146681008625864,6,1,3,2,4,25.0,-0.8250539384553791,-0.8250539384553791,22.0,2.0,2.0,2.6666666666666665,100.0,100.0,100.0,-0.0375024517479717,53.21,C,C,FAST
OSWALSEEDS.NS,12.300000190734863,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-01-07,17.270000457763672,2026-08-12,9.65999984741211,,15.641460327148437,13.46500015258789,19.24860061645508,21.36283995563954,8,2,6,0,8,25.0,-0.978104694704918,-0.978104694704918,6.125,4.0,4.0,6.5,100.0,100.0,100.0,-0.1596905624008029,52.97,C,C,FAST
NLCINDIA.NS,276.45001220703125,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-05-14,387.7999877929688,2026-08-19,263.29998779296875,,361.1569877929687,325.54998779296875,420.1699877929688,23.454336604029734,12,5,7,0,12,41.66666666666667,-1.427748054834117,-1.427748054834117,15.75,8.0,7.0,21.0,40.0,60.0,80.0,-0.0906506701481979,52.94,C,C,FAST
RAJSREESUG.NS,41.09999847412109,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-09-03,49.70000076293945,2026-03-23,24.64999961853028,,44.33930051803589,37.17500019073486,56.21300106048584,7.305713004193981,9,3,6,0,9,33.33333333333333,-3.1342523629484083,-3.1342523629484083,4.777777777777778,0.6666666666666666,1.0,6.333333333333333,100.0,100.0,100.0,-0.6560063085240855,52.94,C,C,FAST
PILANIINVS.NS,4356.60009765625,2026-08-24T12:30:00+05:30,WAITING FOR 0.786,2025-10-23,5980.0,2026-03-30,4092.199951171875,,5576.010789550781,5036.0999755859375,6470.828012695312,21.8688725312307,10,3,7,0,10,30.0,-0.7834315347335084,-0.7834315347335084,12.3,16.0,3.0,10.142857142857142,66.66666666666666,66.66666666666666,66.66666666666666,-0.0636936207100413,52.94,C,C,FAST
KARMAENG.NS,39.150001525878906,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-09-25,73.69999694824219,2026-03-30,34.380001068115234,,65.28551782989501,54.03999900817871,83.92319587707519,40.03263996789246,14,4,10,0,14,28.57142857142857,-2.571312257623312,-2.571312257623312,7.5,2.25,2.0,9.4,100.0,100.0,100.0,-0.3428416343497749,52.91,C,C,FAST
VLSFINANCE.NS,246.4499969482422,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-12-05,339.0,2026-03-30,205.0,,310.324,272.0,373.84,20.583004553872023,8,2,5,1,7,28.57142857142857,-1.941848214744465,-1.941848214744465,8.5,1.5,1.5,0.2,100.0,100.0,100.0,-0.2284527311464076,52.89,C,C,FAST
BSHSL.NS,88.9000015258789,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-08-26,150.0,2026-03-30,59.15999984741211,,130.5602399673462,104.57999992370604,173.61840003967285,31.90882496224481,7,2,5,0,7,28.57142857142857,-1.9670336947305225,-1.9670336947305225,2.2857142857142856,2.5,2.5,1.4,100.0,100.0,100.0,-0.8605772414446037,52.86,C,C,FAST
EMKAY.NS,242.9900054931641,2026-08-24T12:40:00+05:30,WAITING FOR 0.786,2025-09-24,409.8999938964844,2026-03-30,186.0,,361.9853952026367,297.9499969482422,468.1139923095704,32.87298086787726,11,3,6,2,9,33.33333333333333,-1.7097129084520766,-1.7097129084520766,15.454545454545457,4.333333333333333,1.0,4.833333333333333,66.66666666666666,66.66666666666666,100.0,-0.1106284823116049,52.83,C,C,FAST
JINDALPHOT.NS,1052.9000244140625,2026-08-24T12:30:00+05:30,WAITING FOR 0.786,2026-02-12,1532.0,2026-06-03,971.0999755859376,,1411.9673947753906,1251.5499877929688,1677.8340063476562,25.430287674486063,18,5,12,1,17,29.411764705882355,-2.274751662858446,-2.274751662858446,6.944444444444445,3.4,0.0,2.75,80.0,80.0,100.0,-0.3275642394516162,52.71,C,C,FAST
AXISBANK.NS,1233.199951171875,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-06-25,1400.0999755859375,2026-08-14,1208.5999755859375,,1359.1189755859375,1304.3499755859375,1449.8899755859377,9.264753614360863,8,2,4,2,6,33.33333333333333,-1.3879687549301043,-1.3879687549301043,21.125,6.0,6.0,9.25,50.0,100.0,100.0,-0.0657026629552712,52.66,C,C,FAST
NACLIND.NS,171.1699981689453,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2025-08-29,285.79998779296875,2026-03-09,112.62000274658205,,248.739470993042,199.2099952697754,330.8267839050293,31.18502765741853,11,3,8,0,11,27.27272727272727,-2.449367268048241,-2.449367268048241,1.9090909090909087,1.0,1.0,1.5,100.0,100.0,100.0,-1.283001902310983,52.58,C,C,FAST
APCOTEXIND.NS,621.1500244140625,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-30,712.0,2026-08-14,592.0,,686.32,652.0,743.2,9.495567022079722,8,2,5,1,7,28.57142857142857,-0.2870420609715838,-0.2870420609715838,16.375,5.5,5.5,11.6,50.0,100.0,100.0,-0.0175292861662035,52.48,C,C,FAST
STARCEMENT.NS,194.6999969482422,2026-08-24T12:45:00+05:30,WAITING FOR 0.786,2025-09-02,308.95001220703125,2026-08-20,191.5,,283.81570959472657,250.2250061035156,339.48701538085936,31.399147275440388,13,3,10,0,13,23.07692307692308,-1.587377956395592,-1.587377956395592,4.461538461538462,2.6666666666666665,2.0,4.3,66.66666666666666,100.0,100.0,-0.3557916109162534,52.25,C,C,FAST
XPROINDIA.NS,1170.0,2026-08-24T12:50:00+05:30,WAITING FOR 0.786,2026-07-03,1574.800048828125,2026-08-10,995.4000244140624,,1450.8084436035156,1285.1000366210938,1725.4440551757812,19.3553080588671,12,3,8,1,11,27.27272727272727,-0.7838357259493351,-0.7838357259493351,13.5,5.333333333333333,7.0,10.125,33.33333333333333,100.0,100.0,-0.0580619056258766,52.18,C,C,FAST
