Symbol,Price,Price Time,Status,High Date,High,Low Date,Low,Entry Date,Entry,SL,Target,Distance %,Trades,Wins,Losses,Timeouts,Resolved Trades,Win Rate %,Avg Return %,Expectancy %,Avg Holding Days,Avg Win Days,Median Win Days,Avg Loss Days,Fast <=5d %,Fast <=10d %,Fast <=20d %,Return / Day,Quality Score,Grade,Live Grade,Speed Group,Current State,Opportunity,Opportunity Score V3
GMDCLTD.NS,538.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-04-17,771.9000244140625,2026-09-25,534.0,,720.9894191894532,652.9500122070312,833.7540307617187,25.38031964396545,12.0,4.0,7.0,1.0,11.0,36.36363636363637,2.040153103955079,2.040153103955079,13.75,14.25,4.0,6.428571428571429,75.0,75.0,75.0,0.148374771196733,60.73,B,B,FAST,FAR,LOW PRIORITY,48.41
INDOTHAI.NS,31.86000061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-03,439.8999938964844,2026-09-24,30.11000061035156,,352.204935333252,235.004997253418,546.4453921508789,90.95412999246986,10.0,5.0,4.0,1.0,9.0,55.55555555555556,-0.3955077306146434,-0.3955077306146434,13.0,4.6,6.0,11.75,40.0,100.0,100.0,-0.0304236715857417,64.1,B,C,FAST,FAR,LOW PRIORITY,48.32
POWERINDIA.NS,31035.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-06-01,38785.0,2026-09-16,29645.0,,36829.04,34215.0,41161.4,15.732259108573018,24.0,8.0,16.0,0.0,24.0,33.33333333333333,-0.8446914996268533,-0.8446914996268533,5.25,4.75,3.0,4.875,75.0,75.0,100.0,-0.1608936189765434,57.01,B,C,FAST,FAR,LOW PRIORITY,48.29
GODFRYPHLP.NS,1970.4000244140625,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,3544.0,2026-03-23,1832.0999755859373,,3177.6533947753906,2688.0499877929688,3989.094006347656,37.99197773886417,18.0,7.0,11.0,0.0,18.0,38.88888888888889,-0.4022002874715251,-0.4022002874715251,5.388888888888889,7.285714285714286,2.0,3.636363636363636,71.42857142857143,71.42857142857143,85.71428571428571,-0.0746351048916232,58.57,B,C,FAST,FAR,LOW PRIORITY,48.22
NILASPACES.NS,11.0600004196167,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-26,20.46999931335449,2026-09-25,10.899999618530272,,18.42201937866211,15.684999465942385,22.958199234008788,39.96314848942512,9.0,4.0,4.0,1.0,8.0,50.0,-1.6071887694664788,-1.6071887694664788,10.88888888888889,2.75,2.0,6.5,75.0,100.0,100.0,-0.1475989686244725,61.99,B,C,FAST,FAR,LOW PRIORITY,48.2
SOMATEX.NS,80.04000091552734,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-06,161.25,2026-08-28,76.76000213623047,,143.16914045715333,119.00500106811523,183.21739944458008,44.09409691225941,5.0,5.0,0.0,0.0,5.0,100.0,26.75074814348318,26.75074814348318,17.0,17.0,7.0,,20.0,80.0,80.0,1.5735734202048928,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,48.0
JITFINFRA.NS,279.1499938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-27,373.9500122070313,2026-09-25,270.1000061035156,,351.7261109008789,322.02500915527344,400.9510137939453,20.63427046075844,4.0,4.0,0.0,0.0,4.0,100.0,21.94779430273972,21.94779430273972,7.0,7.0,7.0,,50.0,50.0,100.0,3.1353991861056736,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,48.0
ZENITHSTL.NS,5.260000228881836,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-23,10.329999923706056,2026-01-29,4.409999847412109,,9.06311990737915,7.369999885559082,11.86919994354248,41.96258813039461,3.0,3.0,0.0,0.0,3.0,100.0,23.915918928365283,23.915918928365283,5.666666666666667,5.666666666666667,6.0,,33.33333333333333,100.0,100.0,4.220456281476226,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,48.0
IFBAGRO.NS,858.5999755859375,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-01-08,1790.0,2026-03-16,679.1500244140625,,1552.2781052246094,1234.5750122070312,2078.8209936523435,44.687748110593816,4.0,3.0,0.0,1.0,3.0,100.0,13.303323847721412,13.303323847721412,18.75,5.0,6.0,,33.33333333333333,100.0,100.0,0.7095106052118086,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,48.0
VINNY.NS,0.9300000071525574,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-11,1.5299999713897705,2026-09-23,0.9100000262260436,,1.397319983124733,1.219999998807907,1.6911999571323395,33.44402009675259,2.0,2.0,0.0,0.0,2.0,100.0,17.413229226916286,17.413229226916286,7.0,7.0,7.0,,50.0,50.0,100.0,2.487604175273755,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,48.0
BONLON.NS,41.09999847412109,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-11,57.0,2026-09-17,35.0,,52.292,46.0,62.72,21.40289437366884,1.0,1.0,0.0,0.0,1.0,100.0,14.948276928987683,14.948276928987683,7.0,7.0,7.0,,0.0,100.0,100.0,2.1354681327125262,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,48.0
FRACTAL.NS,750.2000122070312,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-12,1118.0,2026-09-16,735.0,,1036.038,926.5,1217.58,27.58952739117376,1.0,1.0,0.0,0.0,1.0,100.0,10.055649285534416,10.055649285534416,7.0,7.0,7.0,,0.0,100.0,100.0,1.4365213265049164,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,48.0
LUXIND.NS,1174.699951171875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-04-24,1823.3499755859373,2026-09-16,1030.0,,1653.5730808105468,1426.6749877929688,2029.6209692382813,28.95990114957231,1.0,1.0,0.0,0.0,1.0,100.0,10.364998611750345,10.364998611750345,7.0,7.0,7.0,,0.0,100.0,100.0,1.480714087392906,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,48.0
HINDALCO.NS,977.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-29,1176.0,2026-07-28,935.0999755859376,,1124.4473947753906,1055.5499877929688,1238.6340063476562,13.112876196831191,6.0,4.0,1.0,1.0,5.0,80.0,4.854646275934638,4.854646275934638,34.5,33.25,30.0,14.0,0.0,0.0,25.0,0.1407143848096996,59.09,B,C,SLOW,FAR,LOW PRIORITY,47.96
INNOVANA.NS,301.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,550.0,2026-08-18,290.0,,494.36,420.0,617.6,39.11319686058743,14.0,6.0,8.0,0.0,14.0,42.85714285714285,-0.2270741320152065,-0.2270741320152065,7.357142857142857,4.333333333333333,1.5,9.25,83.33333333333334,83.33333333333334,100.0,-0.0308644451282805,60.62,B,C,FAST,FAR,LOW PRIORITY,47.93
ESSARSHPNG.NS,16.1200008392334,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-30,43.2599983215332,2026-09-22,15.43000030517578,,37.30437874603271,29.34499931335449,50.49579780578613,56.787912354798976,8.0,3.0,5.0,0.0,8.0,37.5,1.8162650320972256,1.8162650320972256,3.0,2.6666666666666665,3.0,2.6,100.0,100.0,100.0,0.6054216773657419,62.34,B,B,FAST,FAR,LOW PRIORITY,47.92
TCIEXP.NS,501.5499877929688,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-24,780.0,2026-03-27,447.5499877929688,,708.8556973876953,613.7749938964844,866.4370031738281,29.245121448370693,2.0,2.0,0.0,0.0,2.0,100.0,8.59922794627111,8.59922794627111,1.0,0.0,0.0,,100.0,100.0,100.0,8.59922794627111,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,47.9
DRCSYSTEMS.NS,12.6899995803833,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,22.600000381469727,2026-03-16,11.5,,20.22460029983521,17.050000190734863,25.486000480651853,37.25463350449155,13.0,5.0,7.0,1.0,12.0,41.66666666666667,-0.623010032283116,-0.623010032283116,11.846153846153848,2.4,2.0,11.285714285714286,100.0,100.0,100.0,-0.0525917559719513,61.19,B,C,FAST,FAR,LOW PRIORITY,47.83
ZOTA.NS,1336.5999755859375,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-17,1667.699951171875,2026-09-02,1022.0,,1529.5201616210938,1344.8499755859375,1835.5819384765623,12.613118210268368,17.0,5.0,11.0,1.0,16.0,31.25,1.0004527809593833,1.0004527809593833,7.823529411764706,11.4,3.0,0.7272727272727273,80.0,80.0,80.0,0.1278774231301467,58.56,B,B,FAST,FAR,LOW PRIORITY,47.81
VARDMNPOLY.NS,5.849999904632568,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-26,9.09000015258789,2026-09-18,5.619999885559082,,8.347420095443725,7.355000019073486,9.99220022201538,29.918467769153303,19.0,7.0,12.0,0.0,19.0,36.84210526315789,0.0750440335934124,0.0750440335934124,8.105263157894736,8.571428571428571,2.0,7.5,71.42857142857143,71.42857142857143,85.71428571428571,0.0092586794693171,58.5,B,B,FAST,FAR,LOW PRIORITY,47.8
SURANASOL.NS,25.299999237060547,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,36.5,2026-03-30,18.309999465942383,,32.60733988571167,27.40499973297119,41.22940013885498,22.410109730702537,5.0,4.0,0.0,1.0,4.0,100.0,8.532815193414823,8.532815193414823,16.2,5.0,2.5,,75.0,75.0,100.0,0.5267169872478286,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,47.8
TIMKEN.NS,3206.10009765625,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-06-22,3925.0,2026-07-23,3035.10009765625,,3734.5614208984375,3480.050048828125,4156.373974609375,14.150559160305724,13.0,5.0,8.0,0.0,13.0,38.46153846153847,0.7516479078096133,0.7516479078096133,4.307692307692308,6.0,3.0,2.5,80.0,80.0,100.0,0.1744896928843745,60.06,B,B,FAST,FAR,LOW PRIORITY,47.76
ASHOKA.NS,113.12000274658205,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-04,214.5,2026-03-30,101.0,,190.211,157.75,244.01,40.52920033721392,11.0,4.0,7.0,0.0,11.0,36.36363636363637,1.0654444817049915,1.0654444817049915,6.545454545454546,11.5,2.0,2.7142857142857144,75.0,75.0,75.0,0.1627762402604848,59.21,B,B,FAST,FAR,LOW PRIORITY,47.41
RAMKY.NS,312.1499938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-07,705.0,2026-09-25,307.95001220703125,,620.0313026123047,506.4750061035156,808.2329968261719,49.65576857469298,12.0,5.0,7.0,0.0,12.0,41.66666666666667,-0.3828244248780743,-0.3828244248780743,4.666666666666667,3.8,2.0,4.714285714285714,80.0,80.0,100.0,-0.0820338053310159,59.57,B,C,FAST,FAR,LOW PRIORITY,47.27
AGRITECH.NS,96.02999877929688,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-17,187.19000244140625,2026-03-30,92.5199966430664,,166.93062120056152,139.85499954223633,211.8042039489746,42.47310763678279,12.0,5.0,7.0,0.0,12.0,41.66666666666667,-1.682027968275598,-1.682027968275598,2.5,2.4,1.0,1.7142857142857142,80.0,100.0,100.0,-0.6728111873102393,59.54,B,C,FAST,FAR,LOW PRIORITY,47.26
BASF.NS,3539.800048828125,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-03,4829.89990234375,2026-03-23,3122.199951171875,,4464.452112792969,3976.049926757813,5273.901889648438,20.71143425002224,10.0,4.0,6.0,0.0,10.0,40.0,-0.6392506298593076,-0.6392506298593076,5.2,3.25,3.0,5.833333333333333,75.0,100.0,100.0,-0.1229328134344822,60.5,B,C,FAST,FAR,LOW PRIORITY,47.17
TARIL.NS,277.6499938964844,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-23,552.0,2026-02-02,224.0500030517578,,481.8187006530762,388.0250015258789,637.266999206543,42.37459162125784,20.0,7.0,13.0,0.0,20.0,35.0,0.6015652708089436,0.6015652708089436,4.95,10.285714285714286,6.0,1.3076923076923077,42.85714285714285,57.14285714285714,85.71428571428571,0.1215283375371603,55.15,B,B,FAST,FAR,LOW PRIORITY,46.95
NIRAJ.NS,28.11000061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-23,45.5,2026-03-30,20.14999961853028,,40.07509991836548,32.82499980926514,52.091000099182125,29.856692391004103,9.0,4.0,5.0,0.0,9.0,44.44444444444444,-0.0395829823800806,-0.0395829823800806,3.4444444444444446,0.75,1.0,5.2,100.0,100.0,100.0,-0.0114918335942169,62.22,B,C,FAST,FAR,LOW PRIORITY,46.89
OSWALAGRO.NS,34.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-03,81.0,2026-09-16,32.36000061035156,,70.59104013061523,56.68000030517578,93.6463998413086,51.83524716863571,8.0,3.0,5.0,0.0,8.0,37.5,1.2065203047048236,1.2065203047048236,5.75,2.333333333333333,2.0,7.2,100.0,100.0,100.0,0.2098296182095345,61.39,B,B,FAST,FAR,LOW PRIORITY,46.67
A2ZINFRA.NS,14.720000267028809,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-28,17.1200008392334,2026-09-22,14.520000457763672,,16.563600757598877,15.820000648498535,17.796000938415528,11.130433035366906,12.0,5.0,6.0,1.0,11.0,45.45454545454545,-0.0903108460596385,-0.0903108460596385,14.5,5.8,6.0,13.833333333333334,20.0,100.0,100.0,-0.0062283342110095,60.54,B,C,FAST,FAR,LOW PRIORITY,46.55
REPCOHOME.NS,347.70001220703125,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-03,439.8999938964844,2026-09-16,340.6499938964844,,418.6604938964844,390.2749938964844,465.7049938964844,16.949409539224018,9.0,3.0,5.0,1.0,8.0,37.5,3.150112812698592,3.150112812698592,13.666666666666666,10.333333333333334,6.0,5.6,33.33333333333333,66.66666666666666,66.66666666666666,0.2304960594657506,58.09,B,B,FAST,FAR,LOW PRIORITY,46.43
RTNINDIA.NS,26.959999084472656,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,57.25,2026-03-09,24.39999961853028,,50.22009991836548,40.82499980926514,65.79100009918213,46.31631731458704,11.0,4.0,7.0,0.0,11.0,36.36363636363637,0.557976379033379,0.557976379033379,7.272727272727272,6.5,2.0,7.285714285714286,75.0,75.0,75.0,0.0767217521170896,58.42,B,B,FAST,FAR,LOW PRIORITY,46.37
SALZERELEC.NS,541.25,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-10,952.5,2026-03-30,488.7999877929688,,853.2681973876954,720.6499938964844,1073.062003173828,36.56742374120445,18.0,5.0,12.0,1.0,17.0,29.411764705882355,0.5836439868348446,0.5836439868348446,7.333333333333333,8.8,3.0,1.6666666666666667,60.0,80.0,80.0,0.0795878163865697,57.18,B,B,FAST,FAR,LOW PRIORITY,46.24
SANDUMA.NS,184.7899932861328,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-27,245.69000244140625,2026-09-16,178.1999969482422,,231.24714126586915,211.94499969482425,263.2374038696289,20.08982585705727,10.0,4.0,6.0,0.0,10.0,40.0,-2.404486441556159,-2.404486441556159,7.4,0.5,0.5,11.5,100.0,100.0,100.0,-0.3249306002102917,57.74,B,C,FAST,FAR,LOW PRIORITY,46.21
OMAXAUTO.NS,200.2400054931641,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-15,250.0,2026-09-16,161.2100067138672,,230.9989414367676,205.6050033569336,273.08539825439453,13.315617704691215,16.0,5.0,10.0,1.0,15.0,33.33333333333333,1.6287354228550444,1.6287354228550444,10.4375,15.8,6.0,1.9,40.0,60.0,60.0,0.1560465075789264,55.38,B,B,FAST,FAR,LOW PRIORITY,46.16
MAHSCOOTER.NS,13052.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-23,18199.0,2026-04-02,10901.0,,16637.228,14550.0,20096.48,21.549431191301814,9.0,3.0,5.0,1.0,8.0,37.5,1.4402787058567508,1.4402787058567508,11.22222222222222,3.6666666666666665,4.0,4.8,66.66666666666666,100.0,100.0,0.1283416668585223,61.75,B,B,FAST,FAR,LOW PRIORITY,46.15
PURVA.NS,213.8699951171875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-13,261.79998779296875,2026-09-16,200.25,,248.62829040527345,231.0249938964844,277.8029846191406,13.980024248820849,9.0,3.0,6.0,0.0,9.0,33.33333333333333,2.8002871624096857,2.8002871624096857,8.444444444444445,21.0,4.0,1.1666666666666667,66.66666666666666,66.66666666666666,66.66666666666666,0.3316129534432522,58.88,B,B,FAST,FAR,LOW PRIORITY,46.14
KAYA.NS,316.79998779296875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-11-04,474.8999938964844,2026-06-04,224.009994506836,,421.2095340270996,349.45499420166016,540.1313937377929,24.78803013689937,2.0,2.0,0.0,0.0,2.0,100.0,18.998768084164418,18.998768084164418,9.5,9.5,9.5,,50.0,50.0,100.0,1.999870324648886,,INSUFFICIENT,C,MEDIUM,FAR,LOW PRIORITY,46.0
MRPL.NS,164.60000610351562,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-03-06,212.3099975585937,2026-05-20,143.1199951171875,,197.5033370361328,177.71499633789062,230.29939819335937,16.659632908682244,2.0,1.0,0.0,1.0,1.0,100.0,16.669692676440413,16.669692676440413,35.0,8.0,8.0,,0.0,100.0,100.0,0.4762769336125832,,INSUFFICIENT,C,MEDIUM,FAR,LOW PRIORITY,46.0
KSHITIJPOL.NS,4.809999942779541,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-06-11,7.199999809265137,2026-07-21,2.2699999809265137,,6.144979846000672,4.734999895095825,8.481799764633179,21.72472386691347,1.0,1.0,0.0,0.0,1.0,100.0,23.23163957867126,23.23163957867126,8.0,8.0,8.0,,0.0,100.0,100.0,2.9039549473339075,,INSUFFICIENT,C,MEDIUM,FAR,LOW PRIORITY,46.0
GOPAL.NS,260.95001220703125,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-22,378.7000122070313,2026-03-27,247.5500030517578,,350.6339102478028,313.12500762939453,412.7990145874023,25.577645350214244,1.0,1.0,0.0,0.0,1.0,100.0,11.659337828569145,11.659337828569145,8.0,8.0,8.0,,0.0,100.0,100.0,1.457417228571143,,INSUFFICIENT,C,MEDIUM,FAR,LOW PRIORITY,46.0
TEJASNET.NS,503.8500061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-09-10,592.0499877929688,2026-09-25,501.0,,572.5652904052735,546.5249938964844,615.7229846191407,12.001301066140378,12.0,4.0,8.0,0.0,12.0,33.33333333333333,1.4273698624534912,1.4273698624534912,4.916666666666667,12.25,5.0,0.375,75.0,75.0,75.0,0.2903125143973202,58.56,B,B,FAST,FAR,LOW PRIORITY,45.97
ANGELONE.NS,288.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-07-16,355.29998779296875,2026-09-02,275.25,,338.16929040527344,315.2749938964844,376.1129846191406,14.83555480308365,10.0,4.0,5.0,1.0,9.0,44.44444444444444,-0.8009596409981491,-0.8009596409981491,15.4,10.0,2.5,10.0,75.0,75.0,75.0,-0.0520103662985811,59.53,B,C,FAST,FAR,LOW PRIORITY,45.95
ALPA.NS,59.09999847412109,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-06,72.5,2026-09-17,55.7599983215332,,68.9176396408081,64.1299991607666,76.85240043640137,14.245469255557186,9.0,3.0,5.0,1.0,8.0,37.5,2.889178923281938,2.889178923281938,10.555555555555555,8.666666666666666,6.0,0.8,33.33333333333333,66.66666666666666,100.0,0.2737116874688152,57.68,B,B,FAST,FAR,LOW PRIORITY,45.9
FORCEMOT.NS,17388.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-18,26450.0,2026-06-11,16900.0,,24406.3,21675.0,28933.0,28.75609985946252,11.0,4.0,7.0,0.0,11.0,36.36363636363637,0.2350668024904659,0.2350668024904659,9.727272727272728,11.25,1.5,8.0,75.0,75.0,75.0,0.0241657460504217,57.91,B,B,FAST,FAR,LOW PRIORITY,45.71
DSSL.NS,1021.2000122070312,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-25,1924.800048828125,2026-09-04,990.0,,1724.7528383789063,1457.4000244140625,2167.848061523437,40.79151577643692,18.0,5.0,12.0,1.0,17.0,29.411764705882355,0.7745507154574803,0.7745507154574803,6.5,5.8,5.0,1.3333333333333333,60.0,80.0,100.0,0.11916164853192,57.47,B,B,FAST,FAR,LOW PRIORITY,45.63
VSTTILLERS.NS,4473.2998046875,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-20,6350.0,2026-09-16,3950.0,,5836.4,5150.0,6974.0,23.355153781654785,11.0,3.0,6.0,2.0,9.0,33.33333333333333,1.8798848586195704,1.8798848586195704,17.181818181818183,14.0,2.0,3.5,66.66666666666666,66.66666666666666,66.66666666666666,0.1094112880678056,58.44,B,B,FAST,FAR,LOW PRIORITY,45.61
BHAGCHEM.NS,245.6000061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-18,299.0,2026-09-16,242.0,,286.802,270.5,313.82,14.366006477111176,14.0,5.0,9.0,0.0,14.0,35.714285714285715,0.2248297651110913,0.2248297651110913,6.214285714285714,4.2,2.0,6.222222222222222,80.0,80.0,100.0,0.0361795024316698,58.14,B,B,FAST,FAR,LOW PRIORITY,45.61
SANDHAR.NS,574.0,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-06-12,763.2000122070312,2026-09-24,561.3499755859375,,720.0041043701171,662.2749938964844,815.6810217285156,20.27823223283515,9.0,3.0,5.0,1.0,8.0,37.5,1.2241696173247698,1.2241696173247698,11.11111111111111,9.0,0.0,1.6,66.66666666666666,66.66666666666666,66.66666666666666,0.1101752655592292,58.08,B,B,FAST,FAR,LOW PRIORITY,45.54
TTKPRESTIG.NS,524.4000244140625,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-08-26,614.7000122070312,2026-09-24,509.5,,592.1872095947266,562.1000061035156,642.0520153808594,11.446918150605686,2.0,2.0,0.0,0.0,2.0,100.0,6.904599498577257,6.904599498577257,2.5,2.0,2.0,,100.0,100.0,100.0,2.761839799430903,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,45.36
SHYAMTEL.NS,11.06999969482422,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-06,25.420000076293945,2026-09-25,10.270000457763672,,22.17790015792847,17.84500026702881,29.35899997711181,50.08544715236821,8.0,3.0,5.0,0.0,8.0,37.5,3.5217303922125875,3.5217303922125875,5.125,7.333333333333333,9.0,3.4,33.33333333333333,66.66666666666666,100.0,0.6871669057975781,58.67,B,B,MEDIUM,FAR,LOW PRIORITY,45.19
TFL.NS,11.760000228881836,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-24,18.5,2026-07-24,10.210000038146973,,16.72594000816345,14.355000019073486,20.655399990081783,29.690048970986883,9.0,3.0,6.0,0.0,9.0,33.33333333333333,1.2076987234562002,1.2076987234562002,5.222222222222222,3.6666666666666665,3.0,5.666666666666667,66.66666666666666,100.0,100.0,0.2312614576831021,59.72,B,B,FAST,FAR,LOW PRIORITY,45.05
UNIINFO.NS,10.970000267028809,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-14,18.979999542236328,2026-03-27,9.359999656677246,,16.921319566726684,14.169999599456789,21.481199512481687,35.17053901281009,9.0,4.0,5.0,0.0,9.0,44.44444444444444,-1.879313212890728,-1.879313212890728,3.6666666666666665,4.5,2.0,2.6,75.0,75.0,100.0,-0.5125399671520167,56.84,B,C,FAST,FAR,LOW PRIORITY,45.01
DHRUV.NS,21.5,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-12-18,56.9900016784668,2026-09-17,20.5,,49.1811413192749,38.7450008392334,66.47740211486817,56.28405640197334,5.0,4.0,1.0,0.0,5.0,80.0,10.796314319325834,10.796314319325834,16.4,15.0,2.5,22.0,75.0,75.0,75.0,0.6583118487393802,,INSUFFICIENT,C,FAST,FAR,LOW PRIORITY,45.0
CROWN.NS,119.36000061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-05-12,150.38999938964844,2026-08-31,100.11000061035156,,139.6300796508789,125.25,163.46279907226562,14.516985946874202,10.0,4.0,5.0,1.0,9.0,44.44444444444444,-2.327136889687673,-2.327136889687673,8.7,3.5,3.5,2.0,75.0,100.0,100.0,-0.2674869988146751,59.64,B,C,FAST,FAR,LOW PRIORITY,44.99
JKTYRE.NS,345.8500061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-02-11,611.9000244140625,2026-09-25,338.54998779296875,,553.4031165771485,475.2250061035156,682.9710339355469,37.50486837829335,6.0,2.0,3.0,1.0,5.0,40.0,4.329153773906205,4.329153773906205,15.5,8.0,8.0,5.0,0.0,100.0,100.0,0.2793002434778197,64.26,B,C,MEDIUM,FAR,LOW PRIORITY,44.98
OMINFRAL.NS,79.02999877929688,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-09-23,144.0,2026-01-27,71.5,,128.485,107.75,162.85,38.490875371213086,14.0,5.0,9.0,0.0,14.0,35.714285714285715,0.2833323155815569,0.2833323155815569,5.5,11.8,4.0,1.5555555555555556,80.0,80.0,80.0,0.0515149664693739,58.23,B,B,FAST,FAR,LOW PRIORITY,44.73
TSFINV.NS,456.8500061035156,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-14,701.5,2026-03-30,331.70001220703125,,622.3628026123047,516.6000061035156,797.647996826172,26.59426235213061,16.0,5.0,11.0,0.0,16.0,31.25,1.9141592387697384,1.9141592387697384,5.9375,13.6,9.0,1.818181818181818,20.0,80.0,80.0,0.3223847138980612,56.99,B,B,MEDIUM,FAR,LOW PRIORITY,44.63
GRAVITA.NS,1495.4000244140625,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2026-09-03,1769.9000244140625,2026-09-25,1492.300048828125,,1710.4936296386718,1631.1000366210938,1842.0760180664065,12.574943367082058,11.0,4.0,7.0,0.0,11.0,36.36363636363637,0.1547487771235894,0.1547487771235894,10.636363636363637,17.0,4.0,6.428571428571429,75.0,75.0,75.0,0.0145490303278588,57.79,B,B,FAST,FAR,LOW PRIORITY,44.55
FORTIS.NS,837.8499755859375,2026-09-26T19:22:18.543799+05:30,WAITING FOR 0.786,2025-10-17,1104.300048828125,2026-04-02,766.7999877929688,,1032.0750357666016,935.5500183105468,1192.0500646972655,18.818889465376724,14.0,5.0,9.0,0.0,14.0,35.714285714285715,-1.1998455745818024,-1.1998455745818024,9.571428571428571,6.8,2.0,10.555555555555555,80.0,80.0,80.0,-0.125357000329442,55.91,B,C,FAST,FAR,LOW PRIORITY,44.5
