Symbol,Trades,Wins,Losses,Timeouts,Resolved Trades,Win Rate %,Avg Return %,Expectancy %,Avg Holding Days,Avg Win Days,Median Win Days,Avg Loss Days,Fast <=5d %,Fast <=10d %,Fast <=20d %,Return / Day,Quality Score,Grade
SUNDRMFAST.NS,6,1,4,1,5,20.0,-0.4097638506863704,-0.4097638506863704,19.166666666666668,30.0,30.0,6.0,0.0,0.0,0.0,-0.021378983514071498,26.86,D
ROSSELLIND.NS,10,2,8,0,10,20.0,-1.154287101606482,-1.154287101606482,8.7,22.0,22.0,4.5,0.0,0.0,50.0,-0.13267667834557265,26.7,D
DCMSRIND.NS,7,1,6,0,7,14.285714285714285,-1.6953837909973486,-1.6953837909973486,5.571428571428571,20.0,20.0,2.5,0.0,0.0,100.0,-0.3042996547943959,26.57,D
MAXHEALTH.NS,16,2,14,0,16,12.5,-3.176747785169475,-3.176747785169475,7.6875,29.0,29.0,4.214285714285714,50.0,50.0,50.0,-0.4132354842496878,26.54,D
DTIL.NS,8,2,6,0,8,25.0,-3.3183861570409725,-3.3183861570409725,11.5,31.5,31.5,4.333333333333333,0.0,50.0,50.0,-0.2885553180035628,26.32,D
AEROFLEX.NS,6,1,4,1,5,20.0,1.1572084442407233,1.1572084442407233,16.0,32.0,32.0,0.25,0.0,0.0,0.0,0.07232552776504521,26.31,D
INDIGO.NS,9,2,7,0,9,22.22222222222222,-1.6100029080897906,-1.6100029080897906,15.88888888888889,29.5,29.5,11.857142857142858,0.0,0.0,50.0,-0.1013288543553015,25.87,D
AURUM.NS,11,1,10,0,11,9.090909090909092,-4.165212113986349,-4.165212113986349,7.909090909090909,11.0,11.0,6.8,0.0,0.0,100.0,-0.5266360144120671,25.63,D
DIVISLAB.NS,9,1,6,2,7,14.285714285714285,0.11890943543008116,0.11890943543008116,19.88888888888889,27.0,27.0,4.5,0.0,0.0,0.0,0.005978686697601846,25.4,D
KIRLOSIND.NS,13,3,10,0,13,23.076923076923077,-0.8934751187016409,-0.8934751187016409,11.461538461538462,37.0,34.0,3.1,0.0,0.0,0.0,-0.07795420498739149,25.33,D
PGIL.NS,16,2,14,0,16,12.5,-4.021833591883846,-4.021833591883846,11.375,24.0,24.0,9.285714285714286,50.0,50.0,50.0,-0.353567788297481,25.22,D
RICOAUTO.NS,12,2,9,1,11,18.181818181818183,-1.6387497453563988,-1.6387497453563988,11.833333333333334,29.5,29.5,2.0,0.0,0.0,50.0,-0.13848589397378017,25.21,D
CENTUM.NS,15,2,12,1,14,14.285714285714285,-2.7321173942268766,-2.7321173942268766,13.8,31.5,31.5,6.583333333333333,50.0,50.0,50.0,-0.19797952132078814,24.95,D
NEOGEN.NS,10,1,9,0,10,10.0,-4.8470163607128125,-4.8470163607128125,8.7,11.0,11.0,7.777777777777778,0.0,0.0,100.0,-0.5571283173233118,24.93,D
METROBRAND.NS,14,1,12,1,13,7.6923076923076925,-4.2730076923022375,-4.2730076923022375,12.0,15.0,15.0,7.25,0.0,0.0,100.0,-0.3560839743585198,24.9,D
AVANTIFEED.NS,12,1,9,2,10,10.0,-4.869462076601356,-4.869462076601356,13.916666666666666,12.0,12.0,3.111111111111111,0.0,0.0,100.0,-0.3499014665821334,24.89,D
CGCL.NS,9,1,7,1,8,12.5,-2.329182325070269,-2.329182325070269,9.555555555555555,19.0,19.0,0.0,0.0,0.0,100.0,-0.2437516386701444,24.86,D
MITTAL.NS,6,1,5,0,6,16.666666666666664,-6.108606074162942,-6.108606074162942,9.666666666666666,12.0,12.0,8.6,0.0,0.0,100.0,-0.6319247662927182,24.62,D
PRUDENT.NS,12,2,10,0,12,16.666666666666664,-1.8121651746440646,-1.8121651746440646,6.75,25.0,25.0,2.3,0.0,0.0,50.0,-0.2684689147620836,24.34,D
OPTIEMUS.NS,10,2,8,0,10,20.0,-2.675042354576906,-2.675042354576906,12.1,26.0,26.0,8.125,0.0,0.0,50.0,-0.22107788054354596,24.32,D
CRAFTSMAN.NS,15,2,11,2,13,15.384615384615385,-0.27592693740187685,-0.27592693740187685,16.066666666666666,38.0,38.0,3.4545454545454546,0.0,0.0,50.0,-0.017173875771901048,24.22,D
VINDHYATEL.NS,11,2,8,1,10,20.0,-0.8276577705374273,-0.8276577705374273,15.818181818181818,37.5,37.5,4.25,0.0,0.0,0.0,-0.052323192390297125,24.21,D
JKLAKSHMI.NS,6,1,4,1,5,20.0,-2.5777795557810834,-2.5777795557810834,18.5,29.0,29.0,4.5,0.0,0.0,0.0,-0.13933943544762614,23.47,D
KAKATCEM.NS,7,1,6,0,7,14.285714285714285,-3.798525616532501,-3.798525616532501,10.571428571428571,16.0,16.0,9.166666666666666,0.0,0.0,100.0,-0.35931999075307447,23.28,D
CESC.NS,8,1,6,1,7,14.285714285714285,-3.8159136550146333,-3.8159136550146333,25.5,17.0,17.0,20.833333333333332,0.0,0.0,100.0,-0.1496436727456719,23.25,D
LEMONTREE.NS,15,1,13,1,14,7.142857142857142,-3.29267103318388,-3.29267103318388,14.4,20.0,20.0,10.0,0.0,0.0,100.0,-0.22865771063776943,23.21,D
ALBERTDAVD.NS,6,1,5,0,6,16.666666666666664,-1.9542287633865338,-1.9542287633865338,4.833333333333333,24.0,24.0,0.2,0.0,0.0,0.0,-0.40432319242480014,23.11,D
MANCREDIT.NS,6,1,5,0,6,16.666666666666664,-1.983729550450599,-1.983729550450599,5.166666666666667,26.0,26.0,0.0,0.0,0.0,0.0,-0.38394765492592237,23.07,D
WESTLIFE.NS,6,1,5,0,6,16.666666666666664,-0.0736271548315141,-0.0736271548315141,10.333333333333334,34.0,34.0,4.8,0.0,0.0,0.0,-0.007125208532082009,23.05,D
JHS.NS,8,1,7,0,8,12.5,-6.06522083440783,-6.06522083440783,13.25,13.0,13.0,13.0,0.0,0.0,100.0,-0.45775251580436455,23.02,D
SOFTTECH.NS,13,3,10,0,13,23.076923076923077,-2.3975956343513727,-2.3975956343513727,15.692307692307692,31.0,31.0,10.6,0.0,0.0,0.0,-0.15278795709101886,22.98,D
ESTER.NS,8,1,7,0,8,12.5,-6.229098060020263,-6.229098060020263,9.75,11.0,11.0,9.142857142857142,0.0,0.0,100.0,-0.6388818523097706,22.77,D
MINDACORP.NS,19,2,16,1,18,11.11111111111111,-2.086978688531811,-2.086978688531811,10.0,26.0,26.0,4.3125,0.0,0.0,0.0,-0.2086978688531811,22.68,D
PRSMJOHNSN.NS,8,1,7,0,8,12.5,-1.2858225237490202,-1.2858225237490202,5.5,25.0,25.0,2.142857142857143,0.0,0.0,0.0,-0.23378591340891275,22.49,D
ROHLTD.NS,12,2,10,0,12,16.666666666666664,-3.126493691422226,-3.126493691422226,9.083333333333334,27.5,27.5,5.0,0.0,0.0,50.0,-0.34420114034006155,22.28,D
LAMBODHARA.NS,9,1,8,0,9,11.11111111111111,-6.197278752941462,-6.197278752941462,7.444444444444445,13.0,13.0,6.25,0.0,0.0,100.0,-0.832470280245868,22.26,D
GUJTHEM.NS,8,1,6,1,7,14.285714285714285,-1.919951236002209,-1.919951236002209,13.0,28.0,28.0,2.0,0.0,0.0,0.0,-0.14768855661555455,22.21,D
APOLLOTYRE.NS,12,2,10,0,12,16.666666666666664,-3.3454874130663774,-3.3454874130663774,15.5,20.5,20.5,14.1,0.0,0.0,50.0,-0.21583789761718564,21.94,D
CAPLIPOINT.NS,9,1,7,1,8,12.5,0.2676097815611528,0.2676097815611528,14.11111111111111,35.0,35.0,3.857142857142857,0.0,0.0,0.0,0.018964472709058072,21.92,D
LTF.NS,14,2,11,1,13,15.384615384615385,-1.3646874783606004,-1.3646874783606004,11.571428571428571,34.5,34.5,2.272727272727273,0.0,0.0,50.0,-0.11793595492005189,21.52,D
UBL.NS,12,1,9,2,10,10.0,-1.930827310525385,-1.930827310525385,15.416666666666666,22.0,22.0,4.0,0.0,0.0,0.0,-0.12524285257461956,21.48,D
JKCEMENT.NS,6,1,3,2,4,25.0,-3.528014124005686,-3.528014124005686,32.5,32.0,32.0,13.666666666666666,0.0,0.0,0.0,-0.10855428073863649,20.99,D
AERONEU.NS,11,2,9,0,11,18.181818181818183,-2.676118262952532,-2.676118262952532,8.727272727272727,35.5,35.5,2.111111111111111,0.0,0.0,0.0,-0.306638550963311,20.59,D
TPLPLASTEH.NS,11,1,10,0,11,9.090909090909092,-4.939741820726373,-4.939741820726373,4.363636363636363,16.0,16.0,2.4,0.0,0.0,100.0,-1.132024167249794,20.42,D
SUPERHOUSE.NS,7,1,6,0,7,14.285714285714285,-3.1780469642386433,-3.1780469642386433,7.857142857142857,23.0,23.0,4.666666666666667,0.0,0.0,0.0,-0.4044787045394637,20.25,D
LINCOLN.NS,8,1,6,1,7,14.285714285714285,-1.2710440734400517,-1.2710440734400517,15.125,44.0,44.0,1.8333333333333333,0.0,0.0,0.0,-0.08403597179768936,20.23,D
SHALBY.NS,7,1,6,0,7,14.285714285714285,-1.445791510740934,-1.445791510740934,17.0,59.0,59.0,9.5,0.0,0.0,0.0,-0.08504655945534906,19.96,D
VSSL.NS,15,2,11,2,13,15.384615384615385,-3.1134919331067286,-3.1134919331067286,15.533333333333333,31.5,31.5,3.5454545454545454,0.0,0.0,50.0,-0.20043939483519713,19.79,D
LAOPALA.NS,8,1,6,1,7,14.285714285714285,-1.731495979070235,-1.731495979070235,12.75,36.0,36.0,0.0,0.0,0.0,0.0,-0.13580360620158705,19.51,D
MOTILALOFS.NS,8,1,5,2,6,16.666666666666664,-2.7935288844681407,-2.7935288844681407,22.875,56.0,56.0,0.0,0.0,0.0,0.0,-0.12212148128822473,18.8,D
PIIND.NS,10,1,8,1,9,11.11111111111111,-4.135225308988231,-4.135225308988231,17.7,26.0,26.0,11.125,0.0,0.0,0.0,-0.23362854853040851,18.48,D
ADVANIHOTR.NS,8,1,7,0,8,12.5,-1.9423056015429696,-1.9423056015429696,5.0,32.0,32.0,0.42857142857142855,0.0,0.0,0.0,-0.3884611203085939,18.47,D
IPCALAB.NS,12,1,10,1,11,9.090909090909092,-2.065648721767452,-2.065648721767452,12.416666666666666,41.0,41.0,4.1,0.0,0.0,0.0,-0.16636097088060017,17.91,D
GUJAPOLLO.NS,12,1,11,0,12,8.333333333333332,-3.811379937923555,-3.811379937923555,5.416666666666667,21.0,21.0,3.272727272727273,0.0,0.0,0.0,-0.7036393731551178,17.88,D
NCC.NS,8,1,6,1,7,14.285714285714285,-2.783457659945854,-2.783457659945854,23.625,41.0,41.0,14.5,0.0,0.0,0.0,-0.11781831364850175,17.87,D
ENTERO.NS,7,1,6,0,7,14.285714285714285,-4.782351771378111,-4.782351771378111,7.857142857142857,25.0,25.0,4.5,0.0,0.0,0.0,-0.6086629527208505,17.74,D
UTIAMC.NS,6,0,4,2,4,0.0,2.0245347349353033,2.0245347349353033,23.5,,,3.75,,,,0.0861504142525661,17.66,D
RUSTOMJEE.NS,11,1,10,0,11,9.090909090909092,-2.3284742675413734,-2.3284742675413734,5.0,42.0,42.0,0.5,0.0,0.0,0.0,-0.46569485350827466,17.5,D
EUROBOND.NS,10,1,8,1,9,11.11111111111111,-3.1980504681045394,-3.1980504681045394,16.3,42.0,42.0,6.75,0.0,0.0,0.0,-0.19619941522113737,16.95,D
TCI.NS,11,1,8,2,9,11.11111111111111,-3.5382388871447104,-3.5382388871447104,15.727272727272727,35.0,35.0,1.375,0.0,0.0,0.0,-0.2249747269282764,16.42,D
SPIC.NS,6,1,5,0,6,16.666666666666664,-4.506407779287333,-4.506407779287333,9.333333333333334,34.0,34.0,4.0,0.0,0.0,0.0,-0.48282940492364274,16.13,D
SEAMECLTD.NS,7,0,5,2,5,0.0,0.9040249118392215,0.9040249118392215,18.142857142857142,,,0.4,,,,0.04982814474704371,15.91,D
SJS.NS,12,1,10,1,11,9.090909090909092,-3.667328724818089,-3.667328724818089,13.833333333333334,33.0,33.0,6.9,0.0,0.0,0.0,-0.26510810058925943,15.41,D
NELCAST.NS,9,1,6,2,7,14.285714285714285,-4.588443356139255,-4.588443356139255,22.77777777777778,49.0,49.0,5.166666666666667,0.0,0.0,0.0,-0.20144385465977216,15.04,D
AGIIL.NS,9,1,8,0,9,11.11111111111111,-3.9204134910645845,-3.9204134910645845,6.666666666666667,43.0,43.0,1.375,0.0,0.0,0.0,-0.5880620236596876,14.82,D
GHCLTEXTIL.NS,12,1,10,1,11,9.090909090909092,-4.10757506258888,-4.10757506258888,12.833333333333334,43.0,43.0,4.5,0.0,0.0,0.0,-0.32007078409783474,14.72,D
PRESTIGE.NS,14,1,12,1,13,7.6923076923076925,-4.173940228928034,-4.173940228928034,12.928571428571429,47.0,47.0,5.666666666666667,0.0,0.0,0.0,-0.3228462055524446,14.06,D
SINDHUTRAD.NS,10,1,9,0,10,10.0,-6.748569592357368,-6.748569592357368,8.1,27.0,27.0,5.555555555555555,0.0,0.0,0.0,-0.833156739797206,13.96,D
BIRLAMONEY.NS,12,1,11,0,12,8.333333333333332,-4.67754864387014,-4.67754864387014,12.833333333333334,62.0,62.0,7.818181818181818,0.0,0.0,0.0,-0.36448430991195896,13.52,D
3MINDIA.NS,8,0,5,3,5,0.0,-0.9018864587298965,-0.9018864587298965,28.625,,,8.6,,,,-0.03150695052331516,13.09,D
ITDC.NS,13,1,12,0,13,7.6923076923076925,-6.465882729521131,-6.465882729521131,12.846153846153847,54.0,54.0,8.666666666666666,0.0,0.0,0.0,-0.503332188525597,10.47,D
ALICON.NS,7,0,6,1,6,0.0,-2.834614506078751,-2.834614506078751,16.142857142857142,,,8.333333333333334,,,,-0.17559558887213503,10.07,D
JSWDULUX.NS,8,0,7,1,7,0.0,-2.900777364532628,-2.900777364532628,13.375,,,6.142857142857143,,,,-0.2168805506192619,9.97,D
UNIENTER.NS,21,0,21,0,21,0.0,-5.1368335565118075,-5.1368335565118075,3.857142857142857,,,3.238095238095238,,,,-1.3317716627993574,9.47,D
NKIND.NS,19,1,18,0,19,5.263157894736842,-7.2922623215313775,-7.2922623215313775,5.578947368421052,34.0,34.0,3.388888888888889,0.0,0.0,0.0,-1.3071036236707188,9.21,D
BIOCON.NS,8,0,6,2,6,0.0,-3.5169118174138663,-3.5169118174138663,22.625,,,9.5,,,,-0.1554436162392869,9.0,D
PODDARMENT.NS,6,0,5,1,5,0.0,-3.571610889584551,-3.571610889584551,13.333333333333334,,,2.8,,,,-0.26787081671884133,8.92,D
DANGEE.NS,8,0,8,0,8,0.0,-3.588625602255529,-3.588625602255529,1.25,,,0.375,,,,-2.8709004818044233,8.89,D
GAEL.NS,8,0,7,1,7,0.0,-3.59856587908513,-3.59856587908513,8.625,,,0.0,,,,-0.41722502945914547,8.88,D
VMART.NS,10,0,8,2,8,0.0,-4.356718453317112,-4.356718453317112,18.5,,,7.25,,,,-0.23549829477389794,8.69,D
BERGEPAINT.NS,7,0,4,3,4,0.0,-4.103546051320462,-4.103546051320462,34.42857142857143,,,14.25,,,,-0.11919013427071881,8.09,D
JUBLINGREA.NS,10,0,9,1,9,0.0,-4.773856018754885,-4.773856018754885,13.6,,,7.777777777777778,,,,-0.35101882490844744,8.04,D
RIIL.NS,8,0,6,2,6,0.0,-4.233820729922863,-4.233820729922863,17.125,,,2.0,,,,-0.24723040758673653,7.88,D
GROBTEA.NS,23,0,23,0,23,0.0,-6.188713690054546,-6.188713690054546,2.9130434782608696,,,2.1739130434782608,,,,-2.1244838040485754,7.83,D
HPAL.NS,6,0,5,1,5,0.0,-4.503119964376833,-4.503119964376833,16.0,,,6.4,,,,-0.2814449977735521,7.46,D
HDFCBANK.NS,7,0,7,0,7,0.0,-4.593562481013494,-4.593562481013494,25.571428571428573,,,25.571428571428573,,,,-0.17963652160387966,7.32,D
PFC.NS,9,0,8,1,8,0.0,-4.748158259799769,-4.748158259799769,18.0,,,12.25,,,,-0.26378656998887606,7.08,D
CPCAP.NS,9,0,8,1,8,0.0,-4.857633453276176,-4.857633453276176,9.0,,,1.75,,,,-0.5397370503640195,6.91,D
PTL.NS,10,0,10,0,10,0.0,-5.527397650103884,-5.527397650103884,2.1,,,1.4,,,,-2.6320941190970877,6.86,D
APOLLOPIPE.NS,7,0,6,1,6,0.0,-4.899895172405811,-4.899895172405811,16.428571428571427,,,8.833333333333334,,,,-0.2982544887551364,6.84,D
SAHYADRI.NS,7,0,7,0,7,0.0,-5.000379082352128,-5.000379082352128,1.0,,,0.14285714285714285,,,,-5.000379082352128,6.69,D
SNOWMAN.NS,9,0,8,1,8,0.0,-5.02412078994634,-5.02412078994634,12.666666666666666,,,6.0,,,,-0.3966411149957637,6.65,D
DOLLAR.NS,7,0,6,1,6,0.0,-5.145645207152997,-5.145645207152997,9.428571428571429,,,0.0,,,,-0.5457502492434997,6.46,D
ARVINDFASN.NS,16,0,15,1,15,0.0,-6.467918521097356,-6.467918521097356,12.375,,,8.8,,,,-0.5226600825129177,6.39,D
AIROLAM.NS,13,0,12,1,12,0.0,-6.122376016121771,-6.122376016121771,7.538461538461538,,,2.25,,,,-0.8121519205059492,5.93,D
IRISDOREME.NS,7,0,6,1,6,0.0,-5.490876641281732,-5.490876641281732,10.142857142857142,,,1.0,,,,-0.5413540350559454,5.92,D
BANARBEADS.NS,15,0,14,1,14,0.0,-6.834438016164454,-6.834438016164454,6.4,,,1.7857142857142858,,,,-1.067880940025696,5.82,D
WHEELS.NS,6,0,4,2,4,0.0,-5.597432295600373,-5.597432295600373,29.0,,,12.75,,,,-0.19301490674484045,5.75,D
TTL.NS,10,0,9,1,9,0.0,-6.3711330196114675,-6.3711330196114675,11.5,,,5.444444444444445,,,,-0.5540115669227363,5.55,D
SRGHFL.NS,7,0,7,0,7,0.0,-5.767450568702701,-5.767450568702701,1.0,,,0.0,,,,-5.767450568702701,5.49,D
GARFIBRES.NS,9,0,8,1,8,0.0,-5.842855663115355,-5.842855663115355,11.777777777777779,,,5.375,,,,-0.496091518566398,5.37,D
DEEDEV.NS,6,0,5,1,5,0.0,-5.906727097210152,-5.906727097210152,20.333333333333332,,,12.0,,,,-0.29049477527263046,5.27,D
SALONA.NS,16,0,16,0,16,0.0,-7.212731902348533,-7.212731902348533,3.1875,,,2.5625,,,,-2.2628178517171866,5.23,D
NCLIND.NS,7,0,7,0,7,0.0,-6.027434555022496,-6.027434555022496,13.428571428571429,,,13.142857142857142,,,,-0.4488515094165688,5.08,D
TNPETRO.NS,8,0,7,1,7,0.0,-6.165477825119237,-6.165477825119237,20.875,,,14.857142857142858,,,,-0.2953522311434365,4.87,D
TREL.NS,6,0,6,0,6,0.0,-6.243276430387321,-6.243276430387321,6.666666666666667,,,6.333333333333333,,,,-0.9364914645580982,4.74,D
JAYAGROGN.NS,10,0,10,0,10,0.0,-6.9923464951552265,-6.9923464951552265,10.3,,,9.8,,,,-0.6788685917626434,4.57,D
DVL.NS,10,0,10,0,10,0.0,-7.012774206844476,-7.012774206844476,7.5,,,6.8,,,,-0.9350365609125968,4.54,D
ZODIACLOTH.NS,6,0,6,0,6,0.0,-6.418321650213385,-6.418321650213385,4.833333333333333,,,4.166666666666667,,,,-1.327928617285528,4.47,D
VHL.NS,7,0,7,0,7,0.0,-6.428922337211206,-6.428922337211206,1.2857142857142858,,,0.5714285714285714,,,,-5.0002729289420484,4.45,D
KMSUGAR.NS,8,0,8,0,8,0.0,-6.5005643584592985,-6.5005643584592985,6.625,,,5.875,,,,-0.9812172616542337,4.34,D
SURYODAY.NS,7,0,6,1,6,0.0,-6.764072580470551,-6.764072580470551,23.714285714285715,,,17.5,,,,-0.28523197628490277,3.93,D
SOUTHWEST.NS,8,0,8,0,8,0.0,-6.868568482287503,-6.868568482287503,8.0,,,7.5,,,,-0.8585710602859379,3.77,D
SANGAMIND.NS,9,0,8,1,8,0.0,-6.99269420746487,-6.99269420746487,8.666666666666666,,,1.5,,,,-0.806849331630562,3.57,D
SRHHYPOLTD.NS,8,0,8,0,8,0.0,-6.997679981298819,-6.997679981298819,6.625,,,5.875,,,,-1.0562535820828405,3.57,D
DMCC.NS,7,0,7,0,7,0.0,-7.0380150129742765,-7.0380150129742765,4.0,,,3.142857142857143,,,,-1.7595037532435691,3.5,D
GOKUL.NS,11,0,11,0,11,0.0,-7.829361362337516,-7.829361362337516,5.545454545454546,,,5.090909090909091,,,,-1.4118520489461093,3.27,D
PAKKA.NS,6,0,6,0,6,0.0,-7.394372788775416,-7.394372788775416,6.166666666666667,,,5.666666666666667,,,,-1.1990874792608783,2.95,D
MODTHREAD.NS,8,0,8,0,8,0.0,-7.467311364407546,-7.467311364407546,7.25,,,6.75,,,,-1.0299739812975925,2.83,D
RESPONIND.NS,7,0,7,0,7,0.0,-7.62125851974565,-7.62125851974565,5.571428571428571,,,5.142857142857143,,,,-1.3679181958517834,2.59,D
DISHTV.NS,8,0,8,0,8,0.0,-7.858217924311292,-7.858217924311292,3.25,,,2.5,,,,-2.4179132074803977,2.22,D
SEPC.NS,7,0,6,1,6,0.0,-7.918417638878294,-7.918417638878294,12.428571428571429,,,3.8333333333333335,,,,-0.6371140628982536,2.13,D
MAHEPC.NS,6,0,5,1,5,0.0,-8.243832723714421,-8.243832723714421,14.166666666666666,,,4.0,,,,-0.5819176040269003,2.0,D
BALAJITELE.NS,7,0,6,1,6,0.0,-8.59052581999134,-8.59052581999134,12.857142857142858,,,4.5,,,,-0.6681520082215486,2.0,D
FIBERWEB.NS,9,0,8,1,8,0.0,-8.518842455200767,-8.518842455200767,12.222222222222221,,,5.625,,,,-0.6969962008800628,2.0,D
SHRADHA.NS,8,0,7,1,7,0.0,-8.825043337932048,-8.825043337932048,11.375,,,4.0,,,,-0.775827985752268,2.0,D
TECILCHEM.NS,6,0,6,0,6,0.0,-9.367997932834026,-9.367997932834026,8.333333333333334,,,7.833333333333333,,,,-1.124159751940083,2.0,D
OSWALGREEN.NS,9,0,9,0,9,0.0,-8.368145611540418,-8.368145611540418,3.4444444444444446,,,2.7777777777777777,,,,-2.4294616291568953,2.0,D
SGL.NS,7,0,7,0,7,0.0,-10.901615332787276,-10.901615332787276,3.857142857142857,,,3.4285714285714284,,,,-2.8263447159078123,2.0,D
TRU.NS,1,1,0,0,1,100.0,19.27531727950415,19.27531727950415,1.0,1.0,1.0,,100.0,100.0,100.0,19.27531727950415,,INSUFFICIENT
MUKKA.NS,1,1,0,0,1,100.0,16.141459024081097,16.141459024081097,1.0,1.0,1.0,,100.0,100.0,100.0,16.141459024081097,,INSUFFICIENT
KREBSBIO.NS,1,1,0,0,1,100.0,14.115355581143529,14.115355581143529,1.0,0.0,0.0,,100.0,100.0,100.0,14.115355581143529,,INSUFFICIENT
TCIEXP.NS,2,2,0,0,2,100.0,8.59922794627111,8.59922794627111,1.0,0.0,0.0,,100.0,100.0,100.0,8.59922794627111,,INSUFFICIENT
ELANTAS.NS,2,2,0,0,2,100.0,6.816671237151682,6.816671237151682,1.0,0.0,0.0,,100.0,100.0,100.0,6.816671237151682,,INSUFFICIENT
INA.NS,1,1,0,0,1,100.0,11.9788506184308,11.9788506184308,2.0,2.0,2.0,,100.0,100.0,100.0,5.9894253092154,,INSUFFICIENT
MUFIN.NS,2,2,0,0,2,100.0,8.943424204125916,8.943424204125916,1.5,1.0,1.0,,100.0,100.0,100.0,5.962282802750611,,INSUFFICIENT
CURAA.NS,1,1,0,0,1,100.0,11.810985798012007,11.810985798012007,2.0,2.0,2.0,,100.0,100.0,100.0,5.905492899006004,,INSUFFICIENT
ASIANTILES.NS,1,1,0,0,1,100.0,5.291789277446761,5.291789277446761,1.0,1.0,1.0,,100.0,100.0,100.0,5.291789277446761,,INSUFFICIENT
SAMPANN.NS,1,1,0,0,1,100.0,9.119303810044082,9.119303810044082,2.0,2.0,2.0,,100.0,100.0,100.0,4.559651905022041,,INSUFFICIENT
ZENITHSTL.NS,3,3,0,0,3,100.0,23.915918928365283,23.915918928365283,5.666666666666667,5.666666666666667,6.0,,33.33333333333333,100.0,100.0,4.220456281476226,,INSUFFICIENT
SHAHALLOYS.NS,2,2,0,0,2,100.0,16.648691917290442,16.648691917290442,4.0,4.0,4.0,,100.0,100.0,100.0,4.1621729793226105,,INSUFFICIENT
DIGJAMLMTD.NS,1,1,0,0,1,100.0,51.89821102185637,51.89821102185637,13.0,13.0,13.0,,0.0,0.0,100.0,3.992170078604336,,INSUFFICIENT
SELMC.NS,1,1,0,0,1,100.0,60.02430145034822,60.02430145034822,17.0,17.0,17.0,,0.0,0.0,100.0,3.530841261785189,,INSUFFICIENT
CALSOFT.NS,2,2,0,0,2,100.0,10.359656251193957,10.359656251193957,3.0,3.0,3.0,,100.0,100.0,100.0,3.4532187503979856,,INSUFFICIENT
RACLGEAR.NS,3,3,0,0,3,100.0,14.906664004657983,14.906664004657983,4.333333333333333,4.333333333333333,5.0,,66.66666666666666,100.0,100.0,3.439999385690304,,INSUFFICIENT
JITFINFRA.NS,4,4,0,0,4,100.0,21.947794302739716,21.947794302739716,7.0,7.0,7.0,,50.0,50.0,100.0,3.1353991861056736,,INSUFFICIENT
KSHITIJPOL.NS,1,1,0,0,1,100.0,23.23163957867126,23.23163957867126,8.0,8.0,8.0,,0.0,100.0,100.0,2.9039549473339075,,INSUFFICIENT
HALDER.NS,1,1,0,0,1,100.0,14.424832623250165,14.424832623250165,5.0,5.0,5.0,,100.0,100.0,100.0,2.884966524650033,,INSUFFICIENT
CAMLINFINE.NS,1,1,0,0,1,100.0,34.1768950554928,34.1768950554928,12.0,12.0,12.0,,0.0,0.0,100.0,2.848074587957733,,INSUFFICIENT
PRAKASHSTL.NS,3,3,0,0,3,100.0,21.50632706540955,21.50632706540955,7.666666666666667,7.666666666666667,5.0,,66.66666666666666,66.66666666666666,100.0,2.805173095488202,,INSUFFICIENT
DIGITIDE.NS,1,1,0,0,1,100.0,13.836814976926103,13.836814976926103,5.0,5.0,5.0,,100.0,100.0,100.0,2.767362995385221,,INSUFFICIENT
TTKPRESTIG.NS,2,2,0,0,2,100.0,6.904599498577257,6.904599498577257,2.5,2.0,2.0,,100.0,100.0,100.0,2.761839799430903,,INSUFFICIENT
LLOYDSENT.NS,2,2,0,0,2,100.0,16.166501976254732,16.166501976254732,6.0,6.0,6.0,,50.0,50.0,100.0,2.6944169960424555,,INSUFFICIENT
POWERICA.NS,1,1,0,0,1,100.0,13.110133881506536,13.110133881506536,5.0,5.0,5.0,,100.0,100.0,100.0,2.622026776301307,,INSUFFICIENT
ISFT.NS,3,3,0,0,3,100.0,9.34887076998226,9.34887076998226,3.6666666666666665,3.6666666666666665,4.0,,100.0,100.0,100.0,2.54969202817698,,INSUFFICIENT
VINNY.NS,2,2,0,0,2,100.0,17.413229226916286,17.413229226916286,7.0,7.0,7.0,,50.0,50.0,100.0,2.487604175273755,,INSUFFICIENT
ADANIGREEN.NS,4,4,0,0,4,100.0,6.25580148227695,6.25580148227695,2.75,2.75,1.5,,75.0,100.0,100.0,2.2748369026461637,,INSUFFICIENT
BONLON.NS,1,1,0,0,1,100.0,14.948276928987683,14.948276928987683,7.0,7.0,7.0,,0.0,100.0,100.0,2.1354681327125262,,INSUFFICIENT
NIITLTD.NS,2,2,0,0,2,100.0,12.725214729445279,12.725214729445279,6.0,6.0,6.0,,50.0,100.0,100.0,2.1208691215742133,,INSUFFICIENT
KAYA.NS,2,2,0,0,2,100.0,18.998768084164418,18.998768084164418,9.5,9.5,9.5,,50.0,50.0,100.0,1.999870324648886,,INSUFFICIENT
BLUSPRING.NS,2,2,0,0,2,100.0,21.37051813984487,21.37051813984487,11.0,11.0,11.0,,0.0,50.0,100.0,1.9427743763495335,,INSUFFICIENT
QPOWER.NS,3,3,0,0,3,100.0,18.70468037549348,18.70468037549348,10.666666666666666,10.666666666666666,10.0,,0.0,66.66666666666666,100.0,1.7535637852025139,,INSUFFICIENT
